chr2	60292103	60383303	17076	-
chr1	180726043	180754204	170760	+
chr9	44247307	44251471	170761	-
chr15	8109273	8161247	170762	+
chr13	67515781	67526177	170763	-
chr16	94328420	94336935	170765	+
chr3	54803115	54807791	170767	-
chr2	11471433	11554077	170768	-
chr7	16308393	16318205	170770	+
chr1	32172714	32658568	170771	+
chr6	8509600	8597548	170772	+
chr8	3940222	3954746	170776	-
chr8	3871824	3878555	170779	-
chr8	3847965	3854309	170780	-
chr8	3743397	3748984	170786	-
chr15	89123307	89128700	170787	-
chr1	139197056	139377100	170788	-
chr2	164792765	164804882	170789	-
chr13	102693558	102739629	17079	+
chr15	88955884	88979007	170790	-
chr2	156147239	156180238	170791	-
chr10	67979570	68059740	170799	+
chr19	11629496	11640851	170813	-
chr1	40429570	40465415	17082	+
chr3	152346478	152393617	170822	+
chr5	107548967	107597888	170823	-
chr18	61298136	61400431	170826	-
chrX	57088106	57106540	170828	+
chr1	20996299	21079229	170829	-
chr9	21507553	21510252	17083	-
chr8	84990603	85003349	170833	+
chr19	11667460	11691150	170834	-
chr11	3494375	3504821	170835	-
chr13	37345208	37419036	17084	+
chr1	171588624	171607410	17085	-
chr7	4337724	4345164	17086	+
chr1	16688051	16709611	17087	+
chr5	38220470	38234306	17089	+
chr11	115523102	115536276	170930	-
chr5	143357338	143392152	170935	+
chr13	65278814	65304221	170936	+
chr8	71908635	71934629	170938	+
chr16	88931804	88932265	170939	-
chrY	90784738	90816465	170942	+
chr18	60573750	60591788	170947	-
chr8	84701449	84704940	17095	+
chr12	103196908	103242150	170952	-
chr4	3678115	3813122	17096	+
chr13	13590397	13778803	17101	+
chr10	117277331	117282321	17105	-
chr6	113471427	113483140	171095	+
chr10	117287797	117292868	17110	-
chr3	57285611	57301988	17112	-
chr6	122308720	122317680	17113	+
chr3	55782510	55785001	17116	+
chr3	146117450	146141806	171166	+
chr8	31187331	31261738	171167	+
chr17	56953490	56982126	171168	-
chr15	10981756	10996626	17117	+
chrX	51117269	51206532	171170	-
chr2	29194541	29253005	171171	-
chr10	37133375	37138920	17118	-
chr19	4445908	4477447	171180	-
chr6	66729382	66733039	171183	+
chr6	66715257	66719168	171184	-
chr6	66678070	66685906	171185	-
chr6	66774003	66782627	171186	-
chr6	66610543	66618282	171187	-
chr6	66552180	66560096	171188	-
chr6	57359239	57363727	171189	-
chr6	86647042	86669161	17119	-
chr6	58004934	58015159	171190	-
chr6	57954707	57961503	171191	-
chr6	56970273	56988390	171192	+
chr6	56997243	57009825	171193	+
chr6	56924015	56958100	171194	+
chr6	58434159	58443385	171195	-
chr6	57898126	57908028	171196	-
chr6	57925842	57926838	171197	-
chr6	58262037	58275639	171198	+
chr6	57376660	57395783	171199	-
chr5	140008689	140321552	17120	-
chr6	57403780	57406034	171200	+
chr6	57842830	57850343	171201	-
chr6	57318052	57329494	171202	-
chr6	57066787	57074906	171203	+
chr6	57032284	57037391	171205	+
chr6	58213091	58218821	171206	-
chrX	73891442	73921870	171207	-
chr5	24413392	24417835	171209	+
chr13	55325168	55329823	17121	-
chr12	83987861	83993873	171210	+
chr13	12472632	12520438	171211	-
chr11	57645442	57787514	171212	+
chr5	34173883	34187720	17122	-
chr17	20811555	20823627	171224	+
chr17	20682843	20692671	171225	+
chr17	20774984	20786157	171226	-
chr17	20913163	20919714	171227	-
chr17	20498158	20506148	171228	+
chr10	79664559	79668537	17123	+
chr17	20889183	20905091	171230	-
chr17	20840444	20852857	171231	+
chr17	21226087	21235467	171232	+
chr17	21256411	21262881	171233	+
chr17	21311865	21314912	171234	+
chr17	21282942	21294007	171235	+
chr17	20989747	20996464	171236	-
chr7	11730266	11762081	171237	+
chr7	12189286	12203313	171238	+
chr7	11923523	11938213	171239	-
chr7	11833980	11853276	171240	+
chr7	11874630	11884307	171241	+
chr7	12150257	12159959	171242	+
chr7	12319707	12329481	171243	-
chr7	12247241	12268269	171244	-
chr13	22441272	22442164	171245	+
chr13	22390373	22400052	171246	+
chr13	22379818	22388102	171247	+
chr13	23030418	23037957	171248	+
chr13	23007656	23014482	171249	+
chr8	79338395	79399518	17125	-
chr13	22617456	22624251	171250	-
chr13	22591900	22593000	171251	-
chr13	22771474	22777400	171252	-
chr13	23068025	23078006	171253	+
chr13	22350364	22360301	171254	+
chr13	22471923	22478701	171255	+
chr13	23133155	23146112	171256	+
chr13	22270522	22281230	171257	+
chr13	22497750	22505381	171258	-
chr13	22213672	22223160	171259	-
chr18	76241580	76310963	17126	+
chr7	13213020	13220657	171260	+
chr7	13130904	13140157	171261	-
chr7	10631532	10636530	171262	+
chr7	10443331	10449202	171263	+
chr7	10272991	10278006	171264	-
chr7	26607636	26618464	171265	-
chr7	12360313	12369273	171267	-
chr7	12300430	12308582	171268	+
chr13	22825875	22831348	171269	-
chr9	63646767	63757994	17127	-
chr13	22518114	22531992	171270	+
chr13	23178514	23187975	171271	-
chr13	23159312	23168154	171272	+
chr13	23105100	23118226	171273	-
chr13	23230836	23235947	171274	-
chr13	22883042	22884205	171275	-
chr13	22847426	22857561	171277	-
chr13	22324589	22332866	171278	+
chr13	23099071	23100129	171279	+
chr18	73639009	73703780	17128	-
chr12	84052144	84060402	171281	+
chr12	84038379	84048601	171282	+
chr11	46735080	46779578	171283	+
chr11	46668960	46707061	171284	-
chr11	46454935	46481255	171285	+
chr16	33517328	33664135	171286	+
chr13	56703010	56742377	17129	+
chr9	63953076	64022059	17130	-
chr18	75367529	75395935	17131	+
chr8	115682942	115707794	17132	-
chr15	79346621	79359076	17133	+
chr11	120625117	120633600	17134	-
chr5	139791513	139802653	17135	+
chr7	30899176	30914873	17136	-
chrX	155088686	155089793	17137	-
chrX	155027201	155093666	17138	-
chr1	88277661	88389293	171382	+
chr3	95241271	95251193	171388	-
chrX	154948543	154949505	17139	-
chr11	8826708	8973266	171395	-
chrX	72222017	72222964	17140	+
chr19	7864388	7966027	171405	-
chrX	155053061	155063145	17141	-
chrX	154924012	154935987	17142	-
chr9	108853283	108913049	171429	+
chrX	154985775	154995850	17144	-
chrX	92015191	92016333	17145	-
chrX	91331690	91333360	17146	+
chr14	27038941	27107286	171463	+
chr1	135160234	135167681	171469	-
chr2	121953752	121956092	17147	-
chrX	71420060	71492849	171486	-
chr4	107879755	107887424	17149	+
chr4	141010418	141015984	17150	+
chr7	126584942	126589112	171504	+
chr6	115944938	115950236	171506	+
chr6	113483297	113493343	171508	+
chr2	121008403	121016904	17151	+
chr13	41025008	41079706	17152	-
chr2	127633226	127656695	17153	-
chr9	108986010	108987164	171530	+
chr1	90915085	90951142	171531	+
chr2	118528757	118549687	171543	-
chr10	53904785	54076609	17155	-
chr3	100562208	100685503	17156	-
chr1	164304121	164437725	171567	+
chr17	64600736	64755110	17158	+
chr10	41476314	41487032	171580	+
chr2	144459280	144500267	171588	+
chr8	85083270	85098282	17159	+
chr5	36806921	36830653	17160	-
chrX	16619698	16687818	17161	+
chr1	131053700	131097826	17164	-
chr5	121525038	121545905	17165	-
chr1	120474538	120505024	17167	-
chr11	32225628	32267707	17168	-
chr12	111574523	111656221	17169	+
chr17	12841079	12868143	17171	-
chr10	87490819	87493660	17172	-
chr7	142966829	142969264	17173	-
chr16	23449417	23520815	17174	-
chr4	148602554	148615499	17175	+
chr7	31068172	31076704	17178	-
chr10	81252935	81263365	17179	+
chr4	130944385	130955475	17180	+
chr15	34306677	34436273	17181	+
chr12	8947929	8972028	17182	+
chr2	164389393	164405160	17183	-
chr18	35562138	35593835	17184	+
chr12	76937269	76962201	17187	-
chr7	127022130	127027037	17188	-
chr15	77015487	77050670	17189	-
chr18	74267605	74282732	17190	+
chr18	70568189	70626131	17191	+
chr10	80392539	80399550	17192	-
chr6	115840697	115853371	17193	-
chr14	41151458	41159601	17194	+
chr19	30232942	30239687	17195	+
chr18	82475146	82585637	17196	+
chr8	123407107	123410744	17199	+
chr18	68406907	68429320	17200	-
chr2	172248492	172251114	17201	+
chr18	66857704	66860506	17202	-
chr18	68337596	68342446	17203	+
chr8	12873806	13020905	17207	+
chr3	95658788	95663176	17210	+
chr1	20802968	20820312	17215	-
chr6	88883474	88898780	17216	-
chr16	15623897	15637400	17217	-
chr8	75109569	75128439	17218	+
chr1	128331590	128359664	17219	-
chr5	138164583	138172422	17220	-
chr1	195036826	195092249	17221	-
chr2	128610104	128687391	17222	-
chr14	55949809	55952350	17223	-
chr14	56017971	56020384	17224	+
chr14	56042041	56044642	17225	+
chr14	56059629	56062313	17227	-
chr14	55941451	55944675	17228	-
chr17	25366305	25369098	17229	+
chr14	56082166	56085273	17231	-
chr14	56026864	56030495	17232	-
chr3	92583867	92588997	17235	-
chr16	4886249	4938296	17237	+
chr17	47815328	47834691	17240	-
chr2	91929805	91932297	17242	-
chr10	118141811	118168997	17245	+
chr10	117688875	117710758	17246	-
chr1	132959484	133030561	17248	-
chr16	14361558	14475737	17250	+
chr12	79174337	79192293	17252	-
chr19	8706882	8723369	17254	-
chr17	46678793	46683111	17256	+
chrX	74026592	74135363	17257	-
chr7	67231163	67372858	17258	-
chr8	70139711	70167488	17259	+
chr13	83504034	83667080	17260	+
chr3	88142372	88172086	17261	+
chr12	109541001	109571726	17263	+
chr11	18879817	19018985	17268	-
chr8	72161200	72183904	17274	+
chr4	44300876	44364675	17279	+
chr9	123789500	123851899	17281	-
chr19	6334979	6340891	17283	+
chr11	101877510	101894374	17285	-
chr12	37108540	37179534	17286	+
chr17	43474324	43502812	17287	-
chr18	21061923	21100199	17288	+
chr2	128698956	128802894	17289	+
chr7	79792241	79793788	17292	-
chr7	79810727	79813439	17293	+
chr6	30723547	30748465	17294	+
chr6	17463800	17573980	17295	+
chr10	127041414	127046365	17299	+
chr13	31806633	31812476	17300	+
chr4	114906282	114908873	17301	-
chr7	79133768	79149060	17304	-
chr15	78755882	78773475	17305	-
chr3	108211472	108226648	17306	-
chr11	49244191	49263030	17308	+
chr15	80173721	80215519	17309	+
chr10	100015630	100100416	17311	+
chr11	70156197	70170834	17312	+
chr6	136872435	136875823	17313	-
chr7	136894614	137130266	17314	+
chrX	169685199	170005736	17318	+
chr10	75859353	75860240	17319	-
chr5	92321347	92328079	17329	-
chr19	32485769	32515364	17330	+
chr10	128225838	128231812	17339	+
chr5	144190286	144194441	17341	+
chr6	97807052	98021349	17342	+
chr18	77065208	77153800	17344	+
chr7	135689784	135716361	17345	-
chr4	115839198	115879250	17346	+
chr10	80665327	80678112	17347	-
chr3	67374097	67400003	17349	+
chr9	111228228	111271791	17350	-
chr2	18055237	18212388	17354	+
chr5	103692374	103855322	17355	+
chr17	13760539	13906150	17356	+
chr4	129513581	129515985	17357	+
chr7	64153835	64269775	17364	+
chr3	63241537	63386030	17380	+
chr9	7344381	7369499	17381	+
chr9	7502352	7510240	17384	+
chr10	75923222	75936496	17385	-
chr9	7272514	7283331	17386	+
chr14	54431612	54445364	17387	+
chr8	95352268	95375080	17388	+
chr4	17852893	18119145	17389	+
chr8	92827291	92853420	17390	+
chr2	155775342	155818366	17391	+
chr9	7445822	7455975	17392	+
chr9	7692090	7699585	17393	+
chr9	7558456	7568485	17394	+
chr2	164940780	164955850	17395	+
chr12	73123717	73273988	17420	+
chr14	20723730	20734562	17423	-
chr5	142401497	142462011	17425	+
chr9	72438011	72462025	17427	+
chr11	74830920	74845725	17428	+
chr9	120149707	120181484	17433	+
chr13	114818236	114832275	17434	+
chr9	86581371	86695953	17436	-
chr17	37010743	37023398	17441	-
chr15	80572594	80652854	17444	+
chr5	135778480	135790398	17448	+
chr11	21556787	21572367	17449	-
chr16	48431237	48630900	17450	+
chr4	3870657	3872105	17451	-
chr3	104794836	104818563	17454	-
chr8	107580381	107588464	17463	-
chr16	45382135	45409053	17470	-
chr5	105115767	105139586	17472	-
chr6	123262111	123275265	17474	+
chr4	81278500	81442815	17475	-
chr19	12460779	12465283	17476	+
chr4	118442415	118457513	17480	-
chr11	87793581	87804413	17523	+
chrX	75109733	75131016	17524	-
chr5	31140654	31154251	17527	-
chr1	171150711	171161130	17528	+
chr9	99385420	99437381	17532	-
chr2	14229392	14332057	17533	+
chr11	105292643	105351139	17534	+
chr9	14784654	14837123	17535	+
chr2	115863064	116065839	17536	-
chr7	16175090	16186504	17537	+
chr7	110868266	110982461	17540	-
chr1	14753346	14755992	17681	-
chr10	17723218	17725674	17684	+
chr17	87672330	87723713	17685	+
chr13	92211872	92355003	17686	-
chr17	35028605	35046745	17687	-
chr17	87975062	87990892	17688	+
chr5	115429599	115455698	17690	+
chr17	31844250	31855804	17691	-
chrX	168654117	168673898	17692	-
chr14	32142023	32158370	17695	+
chrX	96096042	96168552	17698	+
chr1	53061640	53068079	17700	+
chr5	37820485	37824583	17701	-
chr13	53466884	53473074	17702	-
chr7	140046157	140049089	17703	-
chr5	36464998	36474080	17713	+
chr18	61712424	61726325	17714	-
chr8	94179082	94180327	17748	+
chr15	36174010	36177010	17749	+
chr8	94172664	94173568	17750	+
chr8	94152607	94154146	17751	+
chr8	94137197	94139031	17752	+
chr2	121289600	121310832	17754	+
chr13	99421446	99516540	17755	-
chr1	66175273	66442583	17756	+
chr9	109931460	110083955	17758	+
chr7	99267447	99337137	17760	+
chr10	20148471	20281590	17761	+
chr11	104231390	104332090	17762	+
chrX	75410444	75416588	17763	-
chr4	124802104	124849800	17764	+
chr5	108065674	108109004	17765	+
chr5	140321656	140338137	17766	+
chr6	83305691	83325908	17768	-
chr4	148039077	148059551	17769	+
chr19	3388857	3407823	17771	+
chrX	71210767	71315691	17772	+
chr8	45069137	45088506	17773	+
chr12	8921664	8938742	17775	+
chr4	116306762	116464183	17776	-
chr3	138089854	138144968	17777	-
chr19	5728087	5729653	17826	-
chr3	89209081	89227088	17827	-
chr13	38592842	38635109	17828	-
chr3	89229057	89233381	17829	+
chr5	88317312	88328814	17830	+
chr7	141788972	141819231	17833	+
chr6	121838541	121889057	17836	+
chr6	122006761	122085965	17837	+
chr4	60498012	60501960	17840	-
chr4	60135932	60154289	17841	-
chr4	62083476	62087342	17842	-
chr4	59956804	59960710	17843	-
chr4	61831319	61835233	17844	-
chr11	22896136	22982382	17846	-
chr11	23306895	23490560	17847	+
chr17	40934685	40961988	17850	+
chr5	114444269	114460591	17855	+
chr16	97535308	97560900	17858	+
chr19	53310518	53375810	17859	+
chr10	21124935	21160984	17863	-
chr1	9667415	9700209	17864	-
chr2	163054687	163084688	17865	+
chr2	91118144	91136516	17868	+
chr15	61985391	61990374	17869	+
chrX	5466898	5469265	17870	-
chr7	45522916	45526268	17872	-
chr10	80930073	80932204	17873	+
chr9	119335934	119341411	17874	-
chr2	125084628	125123661	17876	-
chr10	107482908	107486134	17877	-
chr10	107492853	107494737	17878	-
chr11	67200052	67224575	17879	+
chr16	14194535	14291372	17880	-
chr11	67171027	67197517	17882	+
chr11	67078300	67102291	17883	+
chr11	67238029	67260446	17884	+
chr11	67277124	67308634	17885	+
chr15	77760587	77842175	17886	-
chr14	54941921	54966927	17888	-
chr11	104550663	104595753	17896	+
chr9	110741861	110769798	17897	+
chr11	5896637	5898782	17898	-
chr1	66924295	66945404	17901	-
chr10	128490860	128494145	17904	-
chr5	122100951	122113472	17906	+
chr7	127208890	127214298	17907	+
chr15	25622525	25813673	17909	+
chr11	60469339	60528369	17910	+
chr1	51749765	51916071	17912	-
chr11	75650504	75673910	17913	+
chr17	33555707	33607764	17916	+
chr9	75071015	75223688	17918	+
chr18	74440936	74771493	17919	+
chr9	80165031	80311729	17920	+
chr7	98051060	98119524	17921	-
chr18	31959234	32036961	17922	-
chr8	71272714	71360713	17925	+
chr1	162639155	162649693	17926	+
chr7	46376474	46379099	17927	+
chr1	134289989	134292548	17928	+
chr17	71002633	71126856	17929	+
chr8	15057653	15133541	17930	+
chr10	108162193	108284475	17931	+
chr2	181763332	181827797	17932	+
chr12	29528384	29923213	17933	+
chr1	52457294	52500679	17936	-
chr10	127660918	127668568	17937	-
chr10	128035575	128048637	17938	+
chr15	82329532	82338925	17939	-
chr13	100407764	100452869	17940	-
chr13	100144063	100202092	17948	-
chr13	100211739	100246323	17951	-
chr13	100281121	100317674	17952	-
chrX	103184176	103186640	17954	-
chr7	143513579	143549106	17955	-
chr2	148693985	148732467	17957	-
chr8	67480921	67492104	17960	+
chr8	67494858	67502584	17961	+
chr8	67523854	67548627	17962	+
chr4	139082284	139092993	17965	-
chr11	101552149	101581951	17966	+
chr9	49502136	49798925	17967	-
chr16	81200697	81626828	17968	+
chr5	134220053	134229625	17969	-
chr1	152800194	152836991	17970	+
chr15	78244801	78262580	17972	+
chr9	100492293	100546134	17973	-
chr1	43444579	43570515	17974	+
chr1	86344719	86359400	17975	-
chr12	4247362	4477182	17977	-
chr1	13139105	13374083	17978	-
chr2	165992636	166073242	17979	+
chr7	62346569	62350262	17984	+
chrX	16885521	16911774	17986	-
chr15	66929318	66969640	17988	-
chr18	36742332	36744557	17991	-
chr6	11900292	11907497	17992	-
chr13	114287795	114388258	17993	-
chr19	4007384	4012806	17995	-
chr2	52136647	52378474	17996	-
chr10	92684746	92722420	17997	-
chr9	72662346	72749852	17999	+
chr1	93478993	93509733	18000	+
chr14	55662263	55672124	18002	-
chr13	41309581	41487362	18003	-
chr8	60993195	61131346	18004	+
chr1	191821444	191833050	18005	+
chr9	58874687	59036441	18007	-
chr3	87971078	87980451	18008	+
chr17	34931253	34935953	18010	+
chr19	47178820	47259441	18011	+
chr2	79452521	79456751	18012	-
chr11	98325415	98329648	18013	-
chr13	56250478	56252163	18014	-
chr11	79339693	79581612	18015	+
chr11	4765845	4849536	18016	-
chr18	80606205	80713071	18018	-
chr2	168476410	168601657	18019	-
chr7	126382854	126396737	18020	-
chr8	106058840	106130537	18021	+
chr15	103248212	103258403	18022	-
chr11	96817414	96829968	18023	-
chr2	75675513	75704641	18024	-
chr6	51432670	51458768	18025	+
chr4	97772734	98118874	18027	+
chr4	82290173	82705750	18028	-
chr10	81396186	81455635	18029	-
chr13	52967209	52981073	18030	-
chr8	84699876	84800344	18032	-
chr3	135584655	135691547	18033	-
chr19	46304320	46312385	18034	+
chr12	55489410	55492647	18035	-
chr7	28758251	28767512	18036	-
chr17	45555703	45563169	18037	+
chr17	35220175	35235792	18038	-
chr14	68083863	68089095	18039	+
chr14	68082590	68124846	18040	-
chr2	156123639	156144186	18041	-
chr17	48386885	48409906	18044	-
chr10	82748701	82764144	18045	-
chr4	120757438	120831572	18046	-
chr7	44207435	44211754	18048	+
chr3	102469919	102521013	18049	+
chr7	44198191	44202352	18050	+
chr11	95568818	95587735	18053	-
chr9	110419747	110423012	18054	+
chr1	172052292	172057573	18071	-
chr3	102010076	102015492	18072	+
chr13	13437551	13512269	18073	+
chr14	19751265	19811787	18074	+
chr12	70011435	70113717	18080	-
chr13	49187485	49196244	18081	+
chr11	4873951	4894200	18082	+
chr9	121719169	121756843	18087	+
chr2	147177546	147194243	18088	-
chr19	43612325	43615892	18089	+
chr17	26838664	26845009	18091	-
chr14	69171802	69175518	18092	+
chr12	56611389	56613284	18094	-
chr14	69190638	69194662	18095	+
chr5	101658139	101664996	18096	-
chr11	78567168	78697373	18099	-
chr16	18872018	18876862	18100	-
chr10	14705591	14770850	18101	+
chr11	93956979	93968521	18102	-
chr11	93949814	93956259	18103	-
chr8	107388225	107403206	18104	-
chr13	33964687	33988443	18105	+
chr1	171559193	171609746	18106	+
chr11	103028190	103068912	18107	+
chr2	3284212	3328877	18108	+
chr12	12936093	12941914	18109	-
chr2	157560078	157562522	18111	+
chr9	48591877	48605153	18113	-
chr10	78400384	78413043	18114	-
chr13	119335448	119408997	18115	-
chr8	120653914	120668573	18117	-
chr10	61417972	61425338	18119	+
chr19	6053622	6057785	18120	-
chr11	89300638	89302332	18121	-
chr4	48045153	48086447	18124	+
chr5	117781032	117958840	18125	+
chr11	78920787	78960254	18126	+
chr5	24364810	24384474	18127	+
chr2	26457903	26516663	18128	-
chr3	98013527	98150361	18129	+
chr14	62676330	62761169	18130	-
chr17	32120820	32166852	18131	-
chr17	34564268	34588503	18132	+
chr15	54745702	54754039	18133	+
chr6	83867109	83989550	18139	+
chr17	56303321	56323486	18140	+
chr15	84923411	84942963	18141	+
chr7	16455721	16477728	18142	-
chr1	39193731	39363236	18143	+
chr18	12189692	12236400	18145	-
chr2	25399351	25409494	18146	+
chr11	33152287	33163206	18148	-
chr19	45747734	45749591	18150	-
chr14	65400673	65425472	18155	-
chr4	147985788	147987205	18158	+
chr1	86666291	86670571	18159	-
chr3	90450591	90465866	18160	-
chr15	11839896	11907287	18162	-
chr15	30172593	31029341	18163	+
chr11	119538719	119547753	18164	-
chr8	66697192	66706792	18166	+
chr3	82538383	82548084	18167	-
chr8	66679965	66688128	18168	-
chr18	44270127	44277700	18169	+
chr16	38248323	38294824	18171	-
chr1	74375195	74386062	18173	+
chr15	100387898	100425072	18174	-
chr19	56320035	56390037	18175	-
chr3	103058285	103067914	18176	+
chr6	30047988	30153458	18181	+
chr14	38368952	39473088	18183	-
chr14	55518978	55524981	18185	-
chr8	128358604	128503363	18186	+
chr1	62703285	62818695	18187	+
chr17	56751325	56757530	18188	-
chr17	90033631	91093071	18189	-
chr19	6418731	6544169	18190	+
chr12	88722876	90334935	18191	+
chr13	55209782	55318325	18193	+
chrX	72918557	72958514	18194	+
chr11	103821782	103954056	18195	-
chr5	38137192	38159907	18196	-
chr11	32000463	32059202	18197	+
chr4	58285960	58374303	18198	+
chr4	6396207	6454271	18201	-
chr16	13818845	13835451	18203	+
chr6	126101412	126166910	18205	-
chr17	24632680	24638837	18207	+
chr11	68209364	68400823	18208	-
chr17	24203848	24209531	18209	-
chr3	87778244	87795162	18211	-
chr13	58806569	59133970	18212	+
chr7	78175959	78738012	18213	-
chr1	169972307	170110762	18214	-
chr2	180499976	180544980	18216	+
chr12	16653382	16660227	18217	+
chr7	142079490	142095843	18218	-
chr7	45490458	45510406	18220	-
chr4	133532542	133545996	18221	-
chr12	83794034	83921934	18222	-
chr7	27258433	27282144	18223	+
chr7	44816088	44830812	18226	+
chr2	57106830	57124003	18227	-
chr11	76257198	76399140	18230	-
chr6	8948431	9249032	18231	+
chr2	23321246	23401973	18232	+
chrX	152781921	152808646	18241	+
chr7	132557478	132576398	18242	-
chr10	80826656	80829290	18245	+
chr9	65668001	65690300	18247	+
chrX	78085505	78091374	18249	-
chr15	65876053	65912397	18256	-
chr13	100496507	100552718	18260	-
chr5	144019804	144026670	18261	-
chr12	17544794	17551505	18263	+
chr15	38219203	38226735	18285	+
chr2	29889221	29931746	18286	+
chr6	43303674	43309554	18291	-
chr11	78503447	78505081	18292	+
chr11	6291633	6356642	18293	+
chr6	113326972	113335068	18294	+
chr13	49608046	49624501	18295	+
chr14	8348937	8378754	18300	-
chr7	31032722	31042481	18301	-
chr10	59422958	59441778	18302	-
chr11	49304741	49320021	18307	+
chr6	43172140	43177460	18310	+
chr16	3830878	3844747	18312	+
chr1	172950409	172958357	18313	+
chr7	107093220	107099808	18314	+
chr9	20312152	20336094	18315	-
chr16	16672228	16676405	18316	-
chr7	106995399	107006072	18317	-
chr11	73936677	73942658	18321	+
chr9	18751507	18763996	18322	-
chr9	38329060	38335889	18323	+
chr9	38855060	38855990	18324	+
chr2	36811492	36817032	18328	-
chr11	58454105	58462270	18329	-
chr14	14322828	14331791	18330	+
chr2	90136273	90142296	18331	-
chr7	102712151	102719070	18332	-
chr13	21129639	21136296	18341	+
chr9	39481786	39493995	18343	-
chr7	140681951	140696845	18344	+
chr7	140601269	140617678	18345	+
chr6	43231529	43236959	18346	+
chr2	89841793	89848205	18347	-
chr14	54278253	54284939	18348	-
chr7	6478322	6486941	18349	-
chr2	36790538	36797392	18350	+
chr11	51003596	51009676	18351	+
chr2	86179412	86185683	18352	-
chr11	51014236	51031578	18354	+
chr11	48978889	49135387	18356	+
chr10	79028741	79036274	18357	+
chr9	19780283	19785333	18358	+
chr11	74283736	74291608	18359	+
chr7	140343815	140361671	18361	-
chr7	140628970	140638798	18362	+
chr4	118658952	118668042	18363	+
chr7	103903487	103908650	18365	+
chr7	103889485	103894485	18366	-
chr7	103879443	103886252	18367	-
chr7	103784594	103791821	18368	-
chr7	103774358	103779698	18369	-
chr7	103765805	103771594	18370	-
chr10	78950636	78958378	18372	+
chr10	128989431	128992102	18373	+
chr11	79500982	79504084	18377	-
chr7	98143359	98145502	18378	-
chr9	78311972	78314796	18379	-
chr15	54250619	54278484	18383	-
chr4	132110726	132144486	18386	-
chr1	5588466	5606131	18387	+
chr2	181715016	181720985	18389	+
chr10	6758506	7038198	18390	+
chr4	41738493	41756157	18391	-
chr4	108579423	108614833	18392	+
chr1	58462771	58505109	18393	-
chr19	8618039	8628299	18399	+
chr7	143473736	143499334	18400	+
chr4	63344560	63348163	18405	+
chr4	63362449	63365878	18406	+
chr4	63356162	63359511	18407	+
chr8	22375551	22398597	18408	-
chr11	50199366	50210827	18412	-
chr11	4236420	4241026	18413	+
chr15	6813577	6874969	18414	-
chr3	40744495	40796103	18415	+
chrX	10252305	10321024	18416	+
chr3	31149920	31164324	18417	+
chr7	46240987	46311434	18419	+
chr13	94875602	94885130	18420	+
chrX	149074282	149138152	18422	+
chr11	21994764	22002897	18423	-
chr14	48657677	48673819	18424	-
chr19	5549136	5560646	18426	-
chr2	130576173	130577054	18429	+
chr6	112473683	112489943	18430	-
chr7	56239760	56536518	18431	+
chr11	72441355	72451768	18432	+
chr11	72999103	73015200	18436	+
chr5	122707544	122729738	18438	+
chr5	122643911	122691432	18439	+
chr16	17561885	17577800	18440	+
chr3	61002795	61008982	18441	+
chr7	100996568	101012866	18442	-
chr10	59323296	59373304	18451	+
chr11	54100095	54131665	18452	+
chr11	120560298	120573253	18453	-
chr2	122738503	122749475	18457	+
chr15	36595661	36609668	18458	-
chr18	39773497	39776082	18459	+
chr11	74673949	74724670	18472	-
chr9	45962859	46012690	18475	-
chr7	25295049	25297986	18476	-
chr4	116685544	116700822	18477	+
chr10	87521795	87584136	18478	+
chr7	97788541	97912381	18479	+
chrX	143518591	143797796	18481	+
chr10	79793572	79820896	18483	+
chr1	97795114	98095646	18484	-
chr6	102162655	102573101	18488	-
chr6	78370657	78373466	18489	+
chr4	65124174	65357509	18491	+
chr2	147361925	147393295	18503	+
chr19	44756045	44837871	18504	+
chr1	78101267	78197134	18505	-
chr6	28442334	28449353	18506	-
chr4	44524757	44710487	18507	-
chr2	105668900	105697364	18508	+
chr4	139737062	139833528	18509	-
chr2	24420560	24475599	18510	-
chr12	56691767	56712822	18511	+
chr1	168119364	168432270	18514	-
chr17	34591266	34597400	18515	+
chr2	34171457	34373142	18516	-
chrX	100494291	100516125	18518	+
chr17	53566861	53672720	18519	+
chr15	102470539	102500061	18521	+
chr3	45378398	45435623	18526	+
chr14	79766775	79771312	18530	-
chr2	173153048	173159273	18534	+
chr8	41239752	41332344	18536	+
chr10	7629373	7681136	18537	-
chr2	132249162	132253314	18538	-
chr10	76351263	76442786	18541	-
chr5	137605103	137613784	18542	-
chr8	3623371	3625545	18545	-
chr16	96467606	96525793	18546	+
chr13	75089826	75134861	18548	+
chr2	143546156	143816285	18549	+
chr7	80388585	80405436	18550	-
chr10	80321283	80329498	18551	-
chr19	17432319	17837632	18552	-
chr7	65861734	66050386	18553	+
chr9	45906497	45929726	18554	+
chrX	20687954	20699880	18555	+
chr1	132112237	132139684	18557	-
chr11	89982665	90002894	18559	-
chr19	4510472	4621752	18563	+
chr1	94038305	94052553	18566	-
chr17	15519208	15527301	18567	-
chr19	53892231	53929860	18569	+
chr13	74303509	74317580	18570	-
chr9	113651744	113708259	18571	-
chr19	47090768	47131865	18572	+
chr2	79834453	80129458	18573	-
chr15	103503034	103530052	18574	+
chr6	56069804	56569103	18575	-
chr7	114415281	114539251	18576	+
chr9	21165714	21213248	18577	+
